temRT,temHashtag,temUser,temURL,temLetraRepetid,numeroLetrasRepetidas,temPontoInterrogacao,temPontoExclamaco,EmojisPositivo,EmojisNegativo,quantidadePalavras,quantidadePalavrasQueIniciamMaiusculas,quantidadePalavrastodasAsLetrasMaiusculas,quantidadeLetrasMaiusculas,quantidadePontosInterogacao,quantidadePontosExclamacao,quantidadeEmojisPositivos,quantidadeEmojisNegativos,mediaCharacteresPorPalavra,tweet,classe
0,0,1,0,0,0,1,1,0.0,0.0,34.0,8.0,5.0,31.0,1.0,3.0,0.0,0.0,5.0,@JusticaGovBR DOIS ANOS EM TRABALHO REMOTO?! Enquanto a população se aglomerava em transporte público lotado com máscaras de pano ineficientes. Depois não quer que a população seja hostil com funcionários públicos da elite. Absurdo!!,NEGATIVO
0,0,0,1,1,3,0,0,0.0,0.0,37.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,"📌 Esta proposição tem por finalidade incentivar a implantação de regimes de teletrabalho e trabalho remoto nos órgãos públicos municipais e nas empresas privadas sediadas na cidade do Rio de Janeiro. 📜

Segue o fio 🧶 https://t.co/wFODpHTsZB",NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Ainda bem que amanhã tô de home office,POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,"Hj fiz a daily na academia
Eu amo trabalho remoto",POSITIVO
0,0,0,0,0,0,1,0,0.0,0.0,51.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,"Como é ouvido de mãe, né? Meu trabalho é remoto, mas agora todo dia saio de casa porque os gêmeos simplesmente não me deixam trabalhar mais. Estou em outro lugar, mas toda vez que escuto alguma criança chorar já levanto para ver o que aconteceu. Aí lembro que não são eles.🤦‍♀️😂",NEGATIVO
0,0,0,0,0,0,0,0,0.0,0.0,32.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,"X-Team Lança Canal em Português no YouTube: são dezenas de vídeos que tratam de temas variados como trabalho remoto, atualidades, vagas abertas e como funciona trabalhar em um time de desenvolvedores internacionais.",NEUTRO
0,0,0,1,1,4,0,0,0.0,0.0,19.0,13.0,3.0,20.0,0.0,0.0,0.0,0.0,7.0,BairesDev oferece vaga para Mato Grosso do Sul-MSEngenheiro Python Backend Pesquisa E Desenvolvimento Trabalho Remoto Ref 0071P RD https://t.co/tPel4smvqc,NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,27.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,"Repleto de trabalho, mas, como é remoto, estou aqui no meu PC a ouvir Lofi e Jazz enquanto organizo o meu dia.
It's not all that bad",POSITIVO
0,1,0,1,1,19,0,1,0.0,0.0,22.0,3.0,0.0,13.0,0.0,3.0,0.0,0.0,10.0,"DESIGNando!!!
#identidadevisual #logomarca para #empreendedoresindividuais #autonomos e #empresas
........
#criação e #design
.....
#consulteeescute #trabalhoremoto #salvadorbahiabrasil #mundoonline em Consulte &amp; Escute https://t.co/eBhYVb2jUC",NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"faria tudo e muito mais por um home office, na moral",POSITIVO
0,0,0,1,0,0,0,0,0.0,0.0,12.0,7.0,1.0,15.0,0.0,0.0,0.0,0.0,8.0,BairesDev oferece vaga para Amazonas-AMAnalista De Formação Trabalho Remoto Ref 0969P https://t.co/9N2fmqtDZy,NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,22.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,"Dica pra quem for trabalhar de home office com desenvolvimento de software: Quanto mais cedo a daily, mais microgerenciado é o time.",POSITIVO
0,0,0,1,1,3,0,0,0.0,0.0,11.0,6.0,1.0,11.0,0.0,0.0,0.0,0.0,6.0,"nova
Taking

Trabalho remoto in São Paulo, SP
Mais no link:https://t.co/uQT6qXEy5m",NEUTRO
0,0,0,1,0,0,0,0,0.0,0.0,15.0,10.0,4.0,21.0,0.0,0.0,0.0,0.0,6.0,BairesDev oferece vaga para São Paulo-SPSenior Devops P D Trabalho Remoto Ref 0121P RD https://t.co/DW7mkQCqaY,NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"a eterna contradição da instituição que chora que não consegue pagar as contas de água, energia, telefonia e internet, mas não implementa o trabalho remoto já autorizado por lei…",POSITIVO
0,0,0,1,1,5,0,1,0.0,0.0,44.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,4.0,"Eu falo q programador é um bicho estranho!
Meu amigo tava à toa no trabalho (remoto, ou seja, podia estar fazendo o q quisesse o dia todo e sendo pago por isso) e tava bolado com isso, agora tá feliz pq tem tarefa https://t.co/GJiphjWsK7",NEGATIVO
0,0,0,1,1,7,0,0,0.0,0.0,15.0,7.0,1.0,13.0,0.0,0.0,0.0,0.0,6.0,"Netvagas - (3804801110)
Netvagas - (3804801110)

Trabalho remoto in São Carlos, RS
Mais no link:https://t.co/quQozMTAGg",NEUTRO
0,0,0,1,1,5,0,0,0.0,0.0,12.0,7.0,1.0,14.0,0.0,0.0,0.0,0.0,7.0,BairesDev oferece vaga para Pará-PAAnalista De Pessoal Trabalho Remoto Ref 0227P https://t.co/Ih6xdQsorl,NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,13.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,"Já sei, o Lula vai escolher a Janja para ministra do trabalho remoto.",POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,"mais um dia indo trabalhar vestindo apenas uma camiseta e uma cueca, salve o trabalho remoto",POSITIVO
0,0,0,0,1,3,0,0,0.0,0.0,39.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,"Estou lembrando que o novo dono do Twitter não é nada fã de trabalho remoto (pois vende carro).

E estou me deliciando só de imaginar o ágio que ele terá que pagar pra time de desenvolvimento topar trabalhar presencialmente.",POSITIVO
0,0,0,1,1,4,0,0,0.0,0.0,17.0,12.0,4.0,22.0,0.0,0.0,0.0,0.0,7.0,BairesDev oferece vaga para Pará-PAAnalista De QA Sênior Pesquisa E Desenvolvimento Trabalho Remoto Ref 0027P RD https://t.co/8jCpPbfHzt,NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,38.0,5.0,2.0,9.0,0.0,0.0,0.0,0.0,4.0,"Parece que um camião passou por cima de mim. Ranhosa com dor de cabeça e garganta. Não é COVID que já fiz testes e deu negativo. 
É nestes momentos que penso que devia ter escolhido um trabalho remoto.",POSITIVO
0,0,0,1,1,7,1,0,0.0,0.0,38.0,6.0,2.0,18.0,1.0,0.0,0.0,0.0,5.0,"[2020]

Thread de Jogos zerados em 2020.

Aqui eu joguei, viu? Ano da pandemia, trabalho remoto/rodízio...
E, convenhamos, um ano difícil como 2020 foi IMPLOROU por jogos pra espairecer e esquecer um pouco a loucura que foi.

https://t.co/sc0TUJ5J2Q",POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,meta de vida é trabalhar programando home office ou vendendo comission pra poder morar no fim do mundo com lugar grande pro meu doguinho,POSITIVO
0,1,0,1,0,0,0,0,0.0,0.0,10.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,Representante Comercial (Veterinário) - Remoto - Cmio - https://t.co/3XUgt7FEAz #TrabalhoRemoto,NEUTRO
0,0,0,1,1,4,0,0,0.0,0.0,13.0,6.0,1.0,11.0,0.0,0.0,0.0,0.0,6.0,"nova
Netvagas - (3700791230)

Trabalho remoto in São Paulo, SP
Mais no link:https://t.co/kUpvk2HMpX",NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,27.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,Eu só fico triste pq eu pensei que seríamos amigas. Agora eu agradeço a bênção dela ter me ignorado todo aquele tempo e agradeço o homeofice tbm,POSITIVO
0,0,1,0,0,0,0,0,0.0,0.0,31.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,"@crismonteirosp Nao … é a empresa que pode optar por trabalho remoto. Estas pessoas nem estariam no ônibus . Além do que , em grande parte , aumenta a produtividade .",POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,até de home office a monique me faz rir de bobeira,POSITIVO
0,0,1,1,1,4,0,0,0.0,0.0,26.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,7.0,"https://t.co/di3eUzJZ0R

Mais uma comunidade de trabalho remoto com centenas de oportunidades nas mais diferentes áreas (embora mais em Engenharia/Programação). 

A @justremoteco permite pesquisa por contrato temporário.",NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Home office na sexta pra alegrar meu final de ano,POSITIVO
0,1,0,1,1,4,0,0,0.0,0.0,50.0,6.0,1.0,10.0,0.0,0.0,0.0,0.0,4.0,"O #crmvsp definiu o horário durante os dias em que ocorrerão os jogos do Brasil na Copa do Mundo. Quando as partidas tiverem início às 16h, o expediente presencial e telefônico serão das 8h às 12h. Quando ocorrerem às 12h ou às 13h, o expediente será em trabalho remoto. https://t.co/6TUxvVE3ms",NEUTRO
0,0,0,0,1,3,0,0,0.0,1.0,17.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,"Eu pedi pra Deus pelo menos 2 dias de home office, e eu vou te 4 😭❤❤❤",POSITIVO
0,0,0,1,0,0,0,0,0.0,0.0,12.0,8.0,1.0,16.0,0.0,0.0,0.0,0.0,8.0,BairesDev oferece vaga para Amazonas-AMDesenvolvedor Node Autêntico Trabalho Remoto Ref P https://t.co/V4FvyuUjZw,NEUTRO
0,0,0,1,1,3,0,0,0.0,0.0,20.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,"Mercado financeiro é opção de trabalho remoto, mas é preciso dedicação e estudo, alerta Carol Paiffer | Amapá Digital https://t.co/XUcYaJHPr3",POSITIVO
0,0,1,0,0,0,0,0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,"@moura_101 Bolsonaro se juntará aos ""patriotas"" home office.",POSITIVO
0,0,1,0,1,6,0,0,0.0,0.0,49.0,6.0,1.0,10.0,0.0,0.0,0.0,0.0,4.0,"@bielvaquer Depende MUITO. Se você precisa se deslocar bastante, o carro é negócio. Mas você trabalha home-office... muito difícil o carro ser mais vantajoso. Eu mesmo comprei um e caímos em pandemia 2 meses depois. Hoje me arrependo da compra (apesar de ser muito mais prático, é custo alto)",POSITIVO
0,0,0,1,1,6,0,0,0.0,0.0,17.0,9.0,1.0,14.0,0.0,0.0,0.0,0.0,7.0,"Analista Júnior - Desenvolvimento de produtos alimentícios/n...
Amicci

Trabalho remoto in São Paulo, SP
Mais no link:https://t.co/Zg7xZxZ13W",NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,god bless o home office de amanhã 🙏🏽,POSITIVO
0,0,1,0,1,4,0,0,0.0,0.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,"@chico_pinheiro Geeente, mas dá pra fazer Trabalho Remoto...",POSITIVO
0,0,0,1,1,4,0,0,0.0,0.0,10.0,7.0,5.0,33.0,0.0,0.0,0.0,0.0,6.0,"113: A REVOLUÇÃO DO TRABALHO REMOTO c/  Marcelo Lebre
https://t.co/JQR2xngSY1",POSITIVO
0,0,1,0,0,0,0,0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,@Rconstantino Manifestante home office vc é patético demais,NEGATIVO
0,0,0,0,0,0,0,0,0.0,0.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Dona neli vai pro comércio e eu preciso ir pra casa espera a encomenda da mesa chega 😕 e agora trabalho remoto,NEGATIVO
0,0,0,1,1,5,0,0,0.0,0.0,12.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,"Desenvolvedor(a) Angular (Remoto) Júnior a Pleno
GeekHunter

Trabalho remoto
Mais no link:https://t.co/ZsDOaeeqjk",NEUTRO
0,0,1,0,0,0,0,0,0.0,0.0,24.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,6.0,@ALLoutBTFD @Sara_Magalhaess @McDonaldsPT_ Same shit. E é muito mais difícil porque mesmo quem permite trabalho remoto a maioria das vezes não o faz internacionalmente.,NEGATIVO
0,0,0,0,1,6,0,0,0.0,0.0,12.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,"Sextou de Home Office,  bora comprar nossas coisinhas de Ano novoooo 😉",POSITIVO
0,0,0,0,1,3,0,0,0.0,0.0,39.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,"A gente luta tanto pelo benefício de ter dois dias de home office por semana, nego caga pra escala e faz home quando quer.

Pois dei um chilique e nego foi se justificar pra gestão.

Adoro o mundo corporativo.",NEGATIVO
0,0,1,0,0,0,0,0,0.0,0.0,33.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,"Reuniões de departamento eficientes são uma maravilha, então deixo aqui meu agradecimento a @SergioSobreira pela sempre excelente condução e por me permitir ter 30 minutos para um lanche nesta tarde de trabalho remoto.",POSITIVO
0,0,1,1,1,4,0,0,0.0,0.0,47.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,5.0,"@neto_ivana @VEJA @Mleitaonetto Só rindo, em 2018 pela pesquisa nem ia pro segundo turno e se fosse perdia pra todo mundo. E hoje está aí firme e forte com sua popularidade em alta, enquanto o ladrão agora inventou a caravana homeofice, não pode sair na rua. https://t.co/VGmhFXiMVu",NEGATIVO
0,0,1,0,1,6,0,0,0.0,0.0,47.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,"@jjjylia @cuducos Mesmo se for esse o caso: rescinde o contrato (ou demite com justa causa) e segue a vida.

Falta de ética pode acontecer em qualquer modelo de contratação (clt/pj) e em qualquer modalidade de trabalho (presencial/remoto) e nem por isso precisamos acabar com essas coisas",POSITIVO
0,0,0,1,1,4,0,0,0.0,0.0,12.0,7.0,1.0,16.0,0.0,0.0,0.0,0.0,8.0,BairesDev oferece vaga para Piauí-PIDesenvolvedor Engenheiro Node Trabalho Remoto Ref 0111P https://t.co/c7lhFW4XyV,NEUTRO
0,0,1,0,0,0,1,0,0.0,0.0,37.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,"Quem é dev ou devops, ou algo relacionado, e está sendo obrigado/a a trabalhar presencial, procure trabalho remoto, pois tem bastante viu? @camelouu mesmo deve ter um monte de vaga e tem a Impulso do @oRafaelMira tb.",POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,13.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,Obrigada Deus pelo home office de amanhã e pela minha folga de segunda,POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,Deus abençoe o trabalho remoto,POSITIVO
0,0,1,0,0,0,0,0,0.0,0.0,12.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,"@lfg_vasc É muito bom, um dos melhores prazeres é o Home office.",POSITIVO
0,0,0,1,1,3,0,0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,Home office hoje https://t.co/y59oxkETMp,NEUTRO
0,0,0,0,1,4,0,0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,"tem que parar de romantizar a jornada de trabalho como se fosse um mar de rosas e alegria o tempo todo

eu trabalhando home office passo nervoso até dizer chega, imagina quem tem que enfrentar horário de pico pq o patrão gosta de ver a carinha matinal dos funcionários todo dia",POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,"eu acho ficar em home-office, mas as vezes fico sem fazer nada e bate uma deprê",NEGATIVO
0,0,0,1,1,4,0,0,0.0,0.0,13.0,8.0,1.0,17.0,0.0,0.0,0.0,0.0,7.0,BairesDev oferece vaga para São Paulo-SPDesenvolvedor Node Jedi Trabalho Remoto Ref 0111P https://t.co/woiZuzSpHI,NEUTRO
0,0,0,1,1,4,0,0,0.0,0.0,11.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,O home office de hj foi o Java que abençoou https://t.co/Igw4tafsfq,POSITIVO
0,0,0,0,1,3,0,0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"no ensino remoto tive a experiência de 4 professores na mesma sala avaliando um trabalho, todavia nada supera a experiência da trindade do digital avaliando um trabalho juntas na mesma sala kkk",POSITIVO
0,0,0,1,1,5,0,0,0.0,0.0,13.0,6.0,1.0,13.0,0.0,0.0,0.0,0.0,6.0,"nova
Netvagas - (370079113)

Trabalho remoto in São Paulo, SP
Mais no link:https://t.co/HY2W0K08WT",NEUTRO
0,0,1,0,1,4,0,0,0.0,0.0,46.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,"@andre_catapan Radical, mas eficiente. :)

Eu simplesmente não usava o celular. Deixava na mochila e só tirava na hora do almoço.

A coisa parou de funcionar porque com a combinação de filhos e trabalho remoto, o celular virou um importante mecanismo de coordenação.

Minha produtividade sofreu.",NEGATIVO
0,0,1,0,0,0,0,0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,"@Rconstantino ""Patriota de home office"" hahaha",NEGATIVO
0,0,1,0,0,0,0,0,0.0,0.0,50.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,"@FernandoCruz_21 @sseraphini Mas errado por todo não está, com o dolar valorizado e a maior aceitação pelas empresas do trabalho remoto, alguém com inglês pode conseguir boas oportunidades com certa facilidade, por exemplo um jr na alemanha ganha uns 2k€ na media, podendo chegar até uns 4k€ em alguns casos",POSITIVO
0,0,1,0,1,8,0,0,0.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,"@doidomeio Eu detesto radiologia, mas prevejo um futuro de trabalho remoto … sooooooooo …",POSITIVO
0,0,0,1,1,5,0,0,0.0,0.0,12.0,7.0,1.0,19.0,0.0,0.0,0.0,0.0,8.0,BairesDev oferece vaga para Amazonas-AMAnalista De Pessoal Trabalho Remoto Ref 0227P https://t.co/QLMMhsUtNK,NEUTRO
0,0,1,0,0,0,0,0,0.0,0.0,31.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,"@viderotulo Meu marido amo trabalho remoto. Ele é funcionário público da prefeitura e também do estado.
Do estado ele amava fazer remoto pq as condições presenciais não é como deveria ser.",POSITIVO
0,0,0,1,1,3,0,0,0.0,0.0,11.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,7.0,Mazari oferece vaga para São Paulo-SPAgente De Telemarketing Home Office https://t.co/WiLaFtCTAi,NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,abençoada por deus que segunda o trabalho eh só remoto,POSITIVO
0,0,0,0,1,5,0,0,0.0,0.0,42.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,4.0,"Tenho um trabalho que podia perfeitamente fazer em remoto, no entanto a empresa não dá essa opção.
Perco todos os dias:
1h em deslocações;
1.30h periodo de almoço;

2.30h por dia, mais de 12h por semana, mais de 48h por mês...

FUCK",POSITIVO
0,0,0,1,1,3,0,0,0.0,0.0,9.0,5.0,1.0,11.0,0.0,0.0,0.0,0.0,8.0,"Desenvolvedor(a) Júnior - PHP

Trabalho remoto
Mais no link:https://t.co/Zq3nJDQ76u",NEUTRO
0,0,0,1,0,0,0,0,0.0,0.0,18.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,Empregado contratado para trabalho remoto reverte justa causa aplicada por não ter se vacinado contra a covid-19 https://t.co/HcHJNmDWG7,POSITIVO
0,1,0,1,1,5,0,0,0.0,0.0,33.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,"#AcessoLivre | [externo] Neste artigo para o The Conversation, uma socióloga e um economista discutem como nômades digitais afetam a vida de moradores de cidades que se tornaram polos de trabalho remoto.   https://t.co/6NOncRLm1p",NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,41.0,7.0,7.0,21.0,0.0,0.0,0.0,0.0,4.0,A maior satisfação do home office é poder xingar em voz alta ao longo do expediente fico imaginando eu no presencial um arquivo não abre e eu verbalizo VAI CORNO ou cliente reprova algo eu verbalizo ENFIE NO TEU CU etc,POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,28.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,"Desde que comecei o trabalho remoto e pude trocar o Spotify pela Twitch, além de não pegar mais trânsito pra ficar ouvindo música, minhas retrospectivas ficaram meio bizarras",POSITIVO
0,0,0,1,1,4,0,0,0.0,0.0,13.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,"Embraer abre 300 vagas de estágio, com opção de trabalho 100% remoto https://t.co/r9OY2auxYp",NEUTRO
0,0,0,0,1,3,0,0,0.0,0.0,27.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,É apenas maravilhoso não pegar transporte público pra ir trabalhar. Trabalho híbrido e remoto tinha que ser colocado onde fosse possível e é possível em muitos lugares.,POSITIVO
0,0,0,1,1,6,0,0,0.0,0.0,35.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,7.0,"Os segmentos da economia criativa, tais como artistas, escritoras e escritores, designers, profissionais da tecnologia da informação e comunicação, do marketing digital, estão aderindo ao estilo de vida que possibilita o trabalho remoto: https://t.co/Zo0AtSVbC4 https://t.co/tKAbcQroj3",POSITIVO
0,0,0,0,0,0,1,0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,E como faz pelo trabalho remoto?,NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Morro que eu sai do home office e só foi botar os pés na empresa que o sistema caiu e eu to há 2 horas sem fazer nada,POSITIVO
0,0,0,1,1,5,0,0,0.0,0.0,11.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,8.0,"Analista Programador Full Stack Junior
Semantix

Trabalho remoto
Mais no link:https://t.co/nAAmLQpPcZ",NEUTRO
0,0,0,1,1,5,0,0,0.0,0.0,9.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,"nova
DataforAll Soluções Inteligentes

Trabalho remoto
Mais no link:https://t.co/zYaLVHHwcA",NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,bendito seja o home office,POSITIVO
0,0,0,1,1,4,0,0,0.0,0.0,28.0,6.0,3.0,21.0,0.0,0.0,0.0,0.0,6.0,"Teletrabalho | O SINASEFE segue coletando dados sobre o teletrabalho na Rede Federal.
O mapeamento busca apoiar as deliberações futuras da entidade sobre o trabalho remoto: https://t.co/mYS7oaVsCS https://t.co/Anx0TnwlM4",NEUTRO
0,0,1,0,0,0,1,0,0.0,0.0,9.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,@izzynobre O seu trabalho já não é remoto (YouTube)?,NEUTRO
0,0,0,0,0,0,1,0,0.0,0.0,25.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,Que caralho de argumento se usa em uma redação com o tema: Como manter a saúde física e mental do brasileiro durante o trabalho remoto?,NEUTRO
0,0,0,1,1,3,1,0,0.0,0.0,11.0,9.0,9.0,56.0,1.0,0.0,0.0,0.0,6.0,HOMEOFFICE E SUSTENTABILIDADE - O FUTURO DO TRABALHO É REMOTO? https://t.co/5VUVIr42vC,NEUTRO
0,0,0,0,1,3,0,0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Era só um home office essa semana pprt,POSITIVO
0,0,0,1,1,5,0,0,0.0,0.0,11.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,"Mais da metade dos brasileiros prefere trabalhar em home office

https://t.co/BoopEsiNFS",POSITIVO
0,0,0,0,0,0,0,1,0.0,0.0,44.0,4.0,1.0,5.0,0.0,1.0,0.0,0.0,4.0,"O patrão adorava o PJotinha enquanto só ele era quem se beneficiava do modelo de contratação que mantém o trabalhador preso ao seu negócio.
Com o trabalho remoto isso mudou e agora ele tá putaço falando em ética, moral, bla bla bla.

Chora mais!",POSITIVO
0,0,1,0,0,0,0,1,0.0,0.0,7.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,9.0,"@claudiamrsg @arthurmoledoval @Rconstantino Home Office Warrior, pqp!",POSITIVO
0,0,0,0,1,3,0,0,0.0,0.0,30.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,"A pessoa trabalha em homeoffice há dois anos e bebe agua direitinho. É só ficar de recesso, em casa, que para de beber água e fica com dor de cabeça.",NEGATIVO
0,1,0,1,1,6,0,1,0.0,0.0,34.0,10.0,1.0,13.0,0.0,2.0,0.0,0.0,7.0,"💰 Ganhe Comissões de até R$100,00 por produto vendido!
👉 Trabalhe com marcas de luxo conhecidas no mundo todo.
Zero Investimento Inicial
Entregas Rápidas
Trabalhe onde e quando quiser!

#perfumesimportados #revenderperfumes #rendaextraonline #trabalhoremoto https://t.co/OqcrbUvb2Q",NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,"Sendo obrigada a ir trabalhar em pleno caos q tá essa cidade, sendo q poderia estar lindamente em trabalho remoto",POSITIVO
0,0,0,1,1,3,0,0,0.0,0.0,14.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,"Elon Musk alerta equipe do Twitter para “tempos difíceis” e suspende trabalho remoto
https://t.co/GUvJeG1ovD",NEGATIVO
0,0,1,0,1,6,0,0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,@rmotta2 Então vai pra  rua  chega de  patriotas  home office,NEGATIVO
0,0,0,1,1,3,0,0,0.0,0.0,15.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,Conheça 46 sites para você encontrar sua vaga de trabalho remoto ou home office https://t.co/FEPs7mpIdX,NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,12.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,"Home Office é tudo né
Almocei
Tomei sol
Vim p piscina
🤪",POSITIVO
0,0,0,1,1,4,0,0,0.0,0.0,20.0,14.0,4.0,25.0,0.0,0.0,0.0,0.0,6.0,BairesDev oferece vaga para Mato Grosso do Sul-MSTester De Software QA Pesquisa E Desenvolvimento Trabalho Remoto Ref 0166P RD https://t.co/peyGWSQ0ni,NEUTRO
0,0,0,0,0,0,0,0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Trabalhar de home office é bom demais,POSITIVO
0,0,0,0,0,0,0,0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"home ofice é mt horrível, parece q vc tem um encosto todo dia 🤣",NEGATIVO
0,0,0,1,1,3,0,0,0.0,0.0,10.0,5.0,1.0,11.0,0.0,0.0,0.0,0.0,7.0,"nova
Arkcode

Trabalho remoto in Lorena, SP
Mais no link:https://t.co/LRdydnVvKZ",NEUTRO
